Dates,EMA Values
2022-12-22,186.7774
2022-12-21,186.4502
2022-12-20,184.3280
2022-12-19,183.4475
2022-12-16,182.9514
2022-12-15,182.5628
2022-12-14,182.3057
2022-12-13,180.9847
2022-12-12,179.6191
2022-12-09,178.1412
2022-12-08,177.8303
2022-12-07,177.5526
2022-12-06,177.7865
2022-12-05,177.6435
2022-12-02,175.9865
2022-12-01,174.4569
2022-11-30,174.1628
2022-11-29,173.1146
2022-11-28,172.6245
2022-11-25,172.8010
2022-11-23,171.5657
2022-11-22,170.8359
2022-11-21,170.4661
2022-11-18,169.9163
2022-11-17,169.0333
2022-11-16,168.2007
2022-11-15,167.2030
2022-11-14,165.3926
2022-11-11,163.5799
2022-11-10,160.4887
2022-11-09,156.6907
2022-11-08,154.0130
2022-11-07,150.5448
2022-11-04,147.3526
2022-11-03,144.5398
2022-11-02,141.8264
2022-11-01,140.5856
2022-10-31,139.9646
2022-10-28,139.3990
2022-10-27,138.4121
2022-10-26,138.1126
2022-10-25,139.0731
2022-10-24,137.3894
2022-10-21,136.3537
2022-10-20,135.2501
2022-10-19,134.3879
2022-10-18,133.4985
2022-10-17,132.6449
2022-10-14,131.8793
2022-10-13,131.5969
2022-10-12,131.4184
2022-10-11,131.6403
2022-10-10,131.6559
2022-10-07,131.6017
2022-10-06,132.0043
2022-10-05,131.9608
2022-10-04,131.9276
2022-10-03,131.5760
2022-09-30,132.8040
2022-09-29,135.4093
2022-09-28,137.6491
2022-09-27,138.5845
2022-09-26,141.0455
2022-09-23,144.0912
2022-09-22,146.9425
2022-09-21,148.7720
2022-09-20,149.9902
2022-09-19,150.8902
2022-09-16,152.2259
2022-09-15,153.9894
2022-09-14,154.9248
2022-09-13,156.1836
2022-09-12,158.1556
2022-09-09,158.0301
2022-09-08,158.1435
2022-09-07,158.2221
2022-09-06,158.7270
2022-09-02,160.1352
2022-09-01,161.9830
2022-08-31,163.8325
2022-08-30,164.6287
2022-08-29,165.1661
2022-08-26,165.1097
2022-08-25,165.2385
2022-08-24,164.3182
2022-08-23,164.4778
2022-08-22,165.4573
2022-08-19,166.8967
2022-08-18,167.7805
2022-08-17,167.5783
2022-08-16,167.6624
2022-08-15,166.6807
2022-08-12,165.8387
2022-08-11,164.9162
2022-08-10,164.2575
2022-08-09,163.1992
2022-08-08,162.8324
2022-08-05,162.1529
2022-08-04,161.5113
2022-08-03,160.4027
2022-08-02,159.0166
2022-08-01,158.0692
2022-07-29,155.6246
2022-07-28,154.8056
2022-07-27,153.8536
2022-07-26,153.3566
2022-07-25,152.7869
2022-07-22,151.9307
2022-07-21,150.5464
2022-07-20,148.1322
2022-07-19,145.8550
2022-07-18,143.5716
2022-07-15,142.6498
2022-07-14,141.5186
2022-07-13,140.2672
2022-07-12,139.4488
2022-07-11,137.7374
2022-07-08,137.9035
2022-07-07,137.6442
2022-07-06,137.1274
2022-07-05,137.3090
2022-07-01,137.2222
2022-06-30,136.6404
2022-06-29,136.6227
2022-06-28,136.2167
2022-06-27,135.6648
2022-06-24,134.9859
2022-06-23,133.5317
2022-06-22,133.4343
2022-06-21,132.6063
2022-06-17,131.6855
2022-06-16,130.5489
2022-06-15,129.9243
2022-06-14,129.0808
2022-06-13,130.6187
2022-06-10,133.8984
2022-06-09,135.4314
2022-06-08,135.8095
2022-06-07,134.9605
2022-06-06,133.6584
2022-06-03,132.4180
2022-06-02,130.8998
2022-06-01,128.7664
2022-05-31,128.3479
2022-05-27,127.6696
2022-05-26,126.6562
2022-05-25,126.4176
2022-05-24,127.3859
2022-05-23,129.1606
2022-05-20,130.2918
2022-05-19,132.4233
2022-05-18,133.5974
2022-05-17,135.3924
2022-05-16,136.1352
2022-05-13,138.8207
2022-05-12,141.4031
2022-05-11,145.4616
2022-05-10,149.0331
2022-05-09,152.6071
2022-05-06,156.8953
2022-05-05,158.6721
2022-05-04,160.4947
2022-05-03,161.2780
2022-05-02,162.9887
2022-04-29,166.1840
2022-04-28,170.0382
2022-04-27,173.5533
2022-04-26,177.7963
2022-04-25,180.1866
2022-04-22,181.1369
2022-04-21,182.0740
2022-04-20,182.3082
2022-04-19,182.0323
2022-04-18,181.1550
2022-04-14,181.4450
2022-04-13,181.3350
2022-04-12,180.9939
2022-04-11,182.0415
2022-04-08,183.5996
2022-04-07,185.4661
2022-04-06,187.1319
2022-04-05,189.0012
2022-04-04,190.4126
2022-04-01,190.2421
2022-03-31,190.1270
2022-03-30,189.8219
2022-03-29,188.6912
2022-03-28,187.5559
2022-03-25,187.4217
2022-03-24,187.0820
2022-03-23,186.6447
2022-03-22,186.7791
2022-03-21,185.8322
2022-03-18,185.8172
2022-03-17,184.2588
2022-03-16,182.9407
2022-03-15,181.5965
2022-03-14,181.9757
2022-03-11,183.4103
2022-03-10,185.0059
2022-03-09,186.4761
2022-03-08,188.2352
2022-03-07,191.4430
2022-03-04,196.3926
2022-03-03,199.8487
2022-03-02,202.2929
2022-03-01,203.2890
2022-02-28,205.1511
2022-02-25,205.1091
2022-02-24,205.9155
2022-02-23,207.5790
2022-02-22,210.0587
2022-02-18,212.5740
2022-02-17,213.3616
2022-02-16,213.3130
2022-02-15,212.0648
2022-02-14,210.8059
2022-02-11,210.9761
2022-02-10,210.6819
2022-02-09,208.8890
2022-02-08,207.3399
2022-02-07,206.0221
2022-02-04,204.7114
2022-02-03,204.3251
2022-02-02,203.8662
2022-02-01,203.0543
2022-01-31,201.8797
2022-01-28,202.2440
2022-01-27,204.8383
2022-01-26,208.1912
2022-01-25,211.2848
2022-01-24,212.8814
2022-01-21,214.8106
2022-01-20,216.8930
2022-01-19,217.4937
2022-01-18,217.5856
2022-01-14,215.9357
2022-01-13,213.7081
2022-01-12,211.4433
2022-01-11,210.1084
2022-01-10,208.7948
2022-01-07,208.6803
2022-01-06,207.1648
2022-01-05,206.2369
2022-01-04,204.7185
2022-01-03,202.7381
2021-12-31,201.5999
2021-12-30,201.6622
2021-12-29,201.4293
2021-12-28,200.9336
2021-12-27,199.7788
2021-12-23,199.0252
2021-12-22,197.8709
2021-12-21,197.0222
2021-12-20,196.4671
2021-12-17,198.2420
2021-12-16,199.4891
2021-12-15,201.4222
2021-12-14,202.7538
2021-12-13,204.3658
2021-12-10,205.9137
2021-12-09,206.1035
2021-12-08,205.7798
2021-12-07,204.6131
2021-12-06,203.6760
2021-12-03,203.1862
2021-12-02,204.2298
2021-12-01,204.6409
2021-11-30,208.2966
2021-11-29,210.6181
2021-11-26,213.3110
2021-11-24,216.4445
2021-11-23,217.7433
2021-11-22,219.6574
2021-11-19,221.8257
2021-11-18,223.5358
2021-11-17,222.7105
2021-11-16,221.8417
2021-11-15,220.9621
2021-11-12,218.2670
2021-11-11,217.6685
2021-11-10,217.2882
2021-11-09,217.0189
2021-11-08,216.1809
2021-11-05,214.7366
2021-11-04,212.5759
2021-11-03,212.4749
2021-11-02,212.2738
2021-11-01,212.1635
2021-10-29,211.6266
2021-10-28,212.6480
2021-10-27,213.7142
2021-10-26,215.2930
2021-10-25,216.5114
2021-10-22,217.3206
2021-10-21,218.2874
2021-10-20,219.1646
2021-10-19,219.8301
2021-10-18,220.6879
2021-10-15,221.5118
2021-10-14,222.5056
2021-10-13,223.6313
2021-10-12,224.0426
2021-10-11,224.1477
2021-10-08,223.6361
2021-10-07,223.0241
2021-10-06,222.2561
2021-10-05,221.6485
2021-10-04,221.0327
2021-10-01,220.4199
2021-09-30,219.1799
2021-09-29,219.0110
2021-09-28,217.6001
2021-09-27,217.4201
2021-09-24,215.9224
2021-09-23,214.7073
2021-09-22,213.2867
2021-09-21,212.4660
2021-09-20,213.3451
2021-09-17,214.1996
2021-09-16,214.3862
2021-09-15,214.6142
2021-09-14,214.7018
2021-09-13,215.3978
2021-09-10,215.6018
2021-09-09,216.7799
2021-09-08,217.4110
2021-09-07,218.7512
2021-09-03,219.7537
2021-09-02,220.1057
2021-09-01,219.9447
2021-08-31,220.3502
2021-08-30,220.5391
2021-08-27,221.1789
2021-08-26,221.0520
2021-08-25,222.0636
2021-08-24,222.2933
2021-08-23,222.4851
2021-08-20,223.1707
2021-08-19,225.5042
2021-08-18,228.4696
2021-08-17,230.5740
2021-08-16,232.4304
2021-08-13,233.1794
2021-08-12,232.8948
2021-08-11,231.7203
2021-08-10,229.9937
2021-08-09,228.7079
2021-08-06,227.9163
2021-08-05,227.1577
2021-08-04,226.5394
2021-08-03,226.5192
2021-08-02,225.9479
2021-07-30,226.0830
2021-07-29,225.9948
2021-07-28,224.7425
2021-07-27,223.2253
2021-07-26,223.4376
2021-07-23,222.9015
2021-07-22,223.2086
2021-07-21,223.7282
2021-07-20,223.9923
2021-07-19,225.5128
2021-07-16,229.6290
2021-07-15,232.2710
2021-07-14,234.3845
2021-07-13,236.5922
2021-07-12,238.4571
2021-07-09,238.4943
2021-07-08,238.2508
2021-07-07,238.5798
2021-07-06,240.0909
2021-07-02,240.9689
2021-07-01,241.9220
2021-06-30,242.4091
2021-06-29,243.0422
2021-06-28,244.6605
2021-06-25,245.7050
2021-06-24,245.1106
2021-06-23,243.8974
2021-06-22,243.9701
2021-06-21,244.0124
2021-06-18,243.7307
2021-06-17,245.1486
2021-06-16,246.4661
2021-06-15,247.3986
2021-06-14,247.5894
2021-06-11,248.1337
2021-06-10,248.3234
2021-06-09,248.3197
2021-06-08,248.3774
2021-06-07,247.4035
2021-06-04,246.2354
2021-06-03,245.4166
2021-06-02,244.3269
2021-06-01,241.8173
2021-05-28,238.9478
2021-05-27,237.1540
2021-05-26,234.1438
2021-05-25,232.5380
2021-05-24,230.7153
2021-05-21,229.2209
2021-05-20,227.9767
2021-05-19,228.0493
2021-05-18,228.8558
2021-05-17,229.1460
2021-05-14,229.4051
2021-05-13,229.6129
2021-05-12,231.1625
2021-05-11,233.4697
2021-05-10,234.4896
2021-05-07,234.8362
2021-05-06,234.6954
2021-05-05,235.7810
2021-05-04,237.4701
2021-05-03,238.3234
2021-04-30,239.0198
2021-04-29,240.0664
2021-04-28,240.9834
2021-04-27,242.2108
2021-04-26,242.1532
2021-04-23,242.3116
2021-04-22,243.1853
2021-04-21,245.1532
2021-04-20,247.2050
2021-04-19,250.1261
2021-04-16,251.4542
2021-04-15,252.1818
2021-04-14,252.4199
2021-04-13,252.4177
2021-04-12,252.2283
2021-04-09,252.8302
2021-04-08,252.9346
2021-04-07,252.4868
2021-04-06,252.4661
2021-04-05,251.8652
2021-04-01,250.1997
2021-03-31,249.5862
2021-03-30,248.4454
2021-03-29,247.6533
2021-03-26,247.0162
2021-03-25,247.4932
2021-03-24,247.5605
2021-03-23,249.4096
2021-03-22,251.2228
2021-03-19,251.2212
2021-03-18,250.1992
2021-03-17,248.8968
2021-03-16,245.6317
2021-03-15,243.5032
2021-03-12,238.5861
2021-03-11,231.7853
2021-03-10,227.2931
2021-03-09,223.2827
2021-03-08,221.6544
2021-03-05,221.1265
2021-03-04,220.6612
2021-03-03,219.7615
2021-03-02,217.8063
2021-03-01,216.6210
2021-02-26,214.8945
2021-02-25,215.5356
2021-02-24,215.3324
2021-02-23,212.2195
2021-02-22,212.2417
2021-02-19,212.0998
2021-02-18,210.9064
2021-02-17,211.4456
2021-02-16,210.5402
2021-02-12,209.0647
2021-02-11,208.6391
2021-02-10,208.1900
2021-02-09,207.3611
2021-02-08,205.6369
2021-02-05,204.2340
2021-02-04,203.4127
2021-02-03,201.8066
2021-02-02,200.5659
2021-02-01,200.4827
2021-01-29,201.5145
2021-01-28,203.1421
2021-01-27,204.4559
2021-01-26,206.7728
2021-01-25,207.8201
2021-01-22,208.8112
2021-01-21,209.4714
2021-01-20,209.9295
2021-01-19,209.5917
2021-01-15,209.3432
2021-01-14,210.4594
2021-01-13,210.5815
2021-01-12,211.3307
2021-01-11,211.9798
2021-01-08,213.1331
2021-01-07,213.8515
2021-01-06,214.1052
2021-01-05,214.7885
2021-01-04,215.4904
2020-12-31,218.3283
2020-12-30,219.2768
2020-12-29,219.8561
2020-12-28,220.6575
2020-12-24,221.6725
2020-12-23,222.6775
2020-12-22,223.3414
2020-12-21,224.3550
2020-12-18,225.4762
2020-12-17,226.7486
2020-12-16,227.9728
2020-12-15,228.4401
2020-12-14,228.2045
2020-12-11,228.1122
2020-12-10,227.6193
2020-12-09,226.1058
2020-12-08,224.7827
2020-12-07,222.1633
2020-12-04,218.6062
2020-12-03,215.4721
2020-12-02,210.6437
2020-12-01,207.7089
2020-11-30,206.5309
2020-11-27,205.6022
2020-11-25,203.1805
2020-11-24,199.9739
2020-11-23,195.8592
2020-11-20,192.3768
2020-11-19,190.7672
2020-11-18,187.4555
2020-11-17,183.9345
2020-11-16,178.1311
2020-11-13,172.7380
2020-11-12,169.5442
2020-11-11,167.9495
2020-11-10,164.7939
2020-11-09,159.4836
2020-11-06,155.0667
2020-11-05,154.4726
2020-11-04,153.8909
2020-11-03,154.3934
2020-11-02,154.5586
2020-10-30,155.8827
2020-10-29,158.4366
2020-10-28,160.6914
2020-10-27,163.4806
2020-10-26,165.3119
2020-10-23,166.3078
2020-10-22,166.0740
2020-10-21,165.4082
2020-10-20,165.7523
2020-10-19,165.4217
2020-10-16,165.0465
2020-10-15,164.5346
2020-10-14,164.6001
2020-10-13,164.9023
2020-10-12,165.5162
2020-10-09,165.1087
2020-10-08,164.6151
2020-10-07,163.8628
2020-10-06,163.6968
2020-10-05,164.6205
2020-10-02,163.1584
2020-10-01,162.0648
2020-09-30,160.7769
2020-09-29,159.7807
2020-09-28,158.9319
2020-09-25,157.3435
2020-09-24,157.6354
2020-09-23,160.2099
2020-09-22,162.2166
2020-09-21,163.4202
2020-09-18,164.9914
2020-09-17,165.8473
2020-09-16,165.4733
2020-09-15,165.0318
2020-09-14,165.3745
2020-09-11,165.3799
2020-09-10,166.5243
2020-09-09,168.4875
2020-09-08,170.2003
2020-09-04,172.2270
2020-09-03,172.4886
2020-09-02,173.3149
2020-09-01,172.9894
2020-08-31,173.1870
2020-08-28,173.4908
2020-08-27,172.9776
2020-08-26,172.7060
2020-08-25,172.8851
2020-08-24,172.4751
2020-08-21,171.1873
2020-08-20,172.0067
2020-08-19,172.5460
2020-08-18,173.2740
2020-08-17,173.9504
2020-08-14,174.3816
2020-08-13,173.5597
2020-08-12,173.2997
2020-08-11,172.8240
2020-08-10,171.2005
2020-08-07,169.3761
2020-08-06,169.2330
2020-08-05,168.5737
2020-08-04,167.3057
2020-08-03,167.8025
2020-07-31,169.0319
2020-07-30,171.4835
2020-07-29,173.6020
2020-07-28,175.2891
2020-07-27,176.2778
2020-07-24,177.6262
2020-07-23,178.4853
2020-07-22,178.9376
2020-07-21,178.7482
2020-07-20,178.7745
2020-07-17,179.7422
2020-07-16,180.6493
2020-07-15,181.0825
2020-07-14,179.5586
2020-07-13,179.4694
2020-07-10,180.3182
2020-07-09,180.7356
2020-07-08,182.3924
2020-07-07,182.9062
2020-07-06,183.8009
2020-07-02,182.8878
2020-07-01,183.3496
2020-06-30,184.0228
2020-06-29,184.1834
2020-06-26,181.8931
2020-06-25,184.5338
2020-06-24,186.6790
2020-06-23,188.8988
2020-06-22,189.1252
2020-06-19,189.2597
2020-06-18,189.7574
2020-06-17,189.1946
2020-06-16,188.4512
2020-06-15,186.3804
2020-06-12,185.3671
2020-06-11,184.4465
2020-06-10,187.6568
2020-06-09,184.1561
2020-06-08,176.9152
2020-06-05,165.0075
2020-06-04,156.0247
2020-06-03,149.7413
2020-06-02,144.5372
2020-06-01,142.5876
2020-05-29,140.6316
2020-05-28,139.4719
2020-05-27,137.1723
2020-05-26,134.4284
2020-05-22,132.1391
2020-05-21,130.9412
2020-05-20,129.1503
2020-05-19,128.2237
2020-05-18,127.7312
2020-05-15,126.0182
2020-05-14,127.3555
2020-05-13,128.4301
2020-05-12,129.9701
2020-05-11,131.0257
2020-05-08,131.4958
2020-05-07,131.0638
2020-05-06,131.6002
2020-05-05,133.7647
2020-05-04,135.6235
2020-05-01,136.5488
2020-04-30,137.2551
2020-04-29,136.4185
2020-04-28,135.8448
2020-04-27,136.8548
2020-04-24,138.6714
2020-04-23,140.8251
2020-04-22,141.5107
2020-04-21,142.9642
2020-04-20,144.4384
2020-04-17,144.6225
2020-04-16,142.5386
2020-04-15,144.3827
2020-04-14,144.0278
2020-04-13,144.7006
2020-04-09,144.1163
2020-04-08,142.4000
2020-04-07,141.4066
2020-04-06,141.3681
2020-04-03,139.7232
2020-04-02,143.1017
2020-04-01,147.5088
2020-03-31,151.2441
2020-03-30,151.7117
2020-03-27,151.5854
2020-03-26,149.2710
2020-03-25,142.3201
2020-03-24,138.6735
2020-03-23,141.1165
2020-03-20,149.0046
2020-03-19,161.0034
2020-03-18,175.0686
2020-03-17,191.3305
2020-03-16,206.2617
2020-03-13,223.2954
2020-03-12,235.0944
2020-03-11,252.9287
2020-03-10,267.1172
2020-03-09,275.1411
2020-03-06,285.8013
2020-03-05,291.0172
2020-03-04,297.8276
2020-03-03,301.0960
2020-03-02,305.6462
2020-02-28,309.2854
2020-02-27,316.8799
2020-02-26,323.3510
2020-02-25,327.2979
2020-02-24,332.4441
2020-02-21,335.6761
2020-02-20,336.8531
2020-02-19,336.9804
2020-02-18,336.6872
2020-02-14,336.1999
2020-02-13,335.2465
2020-02-12,333.5635
2020-02-11,330.9377
2020-02-10,328.3977
2020-02-07,325.2380
2020-02-06,323.1257
2020-02-05,319.5102
2020-02-04,317.7155
2020-02-03,318.0867
2020-01-31,318.9688
2020-01-30,319.5455
2020-01-29,319.1393
2020-01-28,318.9255
2020-01-27,319.8704
2020-01-24,321.0164
2020-01-23,320.9922
2020-01-22,322.1246
2020-01-21,325.4504
2020-01-17,328.5499
2020-01-16,329.9568
2020-01-15,329.9424
2020-01-14,330.4107
2020-01-13,330.4199
2020-01-10,330.9016
2020-01-09,331.5566
2020-01-08,330.9389
2020-01-07,331.2819
2020-01-06,330.3956
2020-01-03,330.0944
2020-01-02,329.9426
2019-12-31,329.6335
2019-12-30,330.9256
2019-12-27,332.3635
2019-12-26,333.2947
2019-12-24,334.4815
2019-12-23,335.2517
2019-12-20,335.1879
2019-12-19,337.2196
2019-12-18,338.4877
2019-12-17,340.6607
2019-12-16,344.1294
2019-12-13,348.3689
2019-12-12,350.3100
2019-12-11,351.6618
2019-12-10,352.4946
2019-12-09,353.9763
2019-12-06,355.0561
2019-12-05,355.7396
2019-12-04,358.4328
2019-12-03,361.0265
2019-12-02,363.4808
2019-11-29,365.7957
2019-11-27,366.1952
2019-11-26,366.2814
2019-11-25,365.1697
2019-11-22,363.8948
2019-11-21,362.7320
2019-11-20,362.3932
2019-11-19,360.9917
2019-11-18,360.1425
2019-11-15,358.5612
2019-11-14,356.1381
2019-11-13,354.1131
2019-11-12,352.7293
2019-11-11,350.9541
2019-11-08,347.8832
2019-11-07,347.6553
2019-11-06,345.9829
2019-11-05,345.0756
2019-11-04,343.0660
2019-11-01,342.1913
2019-10-31,342.4181
2019-10-30,343.8549
2019-10-29,344.2602
2019-10-28,344.1253
2019-10-25,345.7285
2019-10-24,347.9185
2019-10-23,349.5585
2019-10-22,352.4525
2019-10-21,356.7583
2019-10-18,363.3257
2019-10-17,368.5103
2019-10-16,369.3430
2019-10-15,369.6206
2019-10-14,370.2828
2019-10-11,370.6045
2019-10-10,370.6155
2019-10-09,371.4900
2019-10-08,371.6891
2019-10-07,372.1212
2019-10-04,372.1135
2019-10-03,372.2886
2019-10-02,373.2998
2019-10-01,375.5702
2019-09-30,376.6804
2019-09-27,376.8227
2019-09-26,376.4716
2019-09-25,375.1574
2019-09-24,373.7028
2019-09-23,372.9242
2019-09-20,372.9873
2019-09-19,372.5460
2019-09-18,370.8976
2019-09-17,368.4502
2019-09-16,365.9443
2019-09-13,364.0566
2019-09-12,361.5495
2019-09-11,359.3923
2019-09-10,355.1503
2019-09-09,352.9197
2019-09-06,352.5457
2019-09-05,351.1618
2019-09-04,350.0633
2019-09-03,349.5487
2019-08-30,349.3831
2019-08-29,347.0570
2019-08-28,344.5104
2019-08-27,342.0063
2019-08-26,340.0966
2019-08-23,336.8159
2019-08-22,333.4717
2019-08-21,329.7357
2019-08-20,328.3366
2019-08-19,328.4365
2019-08-16,328.1126
2019-08-15,328.4482
2019-08-14,329.3964
2019-08-13,332.2202
2019-08-12,332.9393
2019-08-09,333.8005
2019-08-08,333.8407
2019-08-07,334.1533
2019-08-06,336.0690
2019-08-05,338.1768
2019-08-02,341.0564
2019-08-01,342.7204
2019-07-31,345.9046
2019-07-30,348.2923
2019-07-29,349.8396
2019-07-26,353.3136
2019-07-25,356.5138
2019-07-24,359.7507
2019-07-23,360.7947
2019-07-22,359.5297
2019-07-19,357.9071
2019-07-18,355.0639
2019-07-17,355.1363
2019-07-16,353.3889
2019-07-15,352.7310
2019-07-12,352.1758
2019-07-11,350.6851
2019-07-10,350.2450
2019-07-09,351.1698
2019-07-08,352.1276
2019-07-05,353.7283
2019-07-03,354.6499
2019-07-02,356.0798
2019-07-01,357.8951
2019-06-28,359.6117
2019-06-27,360.0616
2019-06-26,360.6094
2019-06-25,358.8949
2019-06-24,358.0264
2019-06-21,355.9454
2019-06-20,353.8713
2019-06-19,350.6726
2019-06-18,348.1428
2019-06-17,343.8720
2019-06-14,342.8129
2019-06-13,343.2081
2019-06-12,343.3200
2019-06-11,343.8563
2019-06-10,344.0097
2019-06-07,343.2214
2019-06-06,342.2797
2019-06-05,341.7967
2019-06-04,341.6190
2019-06-03,342.3034
2019-05-31,344.3908
2019-05-30,346.3482
2019-05-29,346.9375
2019-05-28,347.8912
2019-05-24,347.7297
2019-05-23,347.5279
2019-05-22,348.2309
2019-05-21,348.6032
2019-05-20,347.7551
2019-05-17,348.0196
2019-05-16,347.8560
2019-05-15,347.9202
2019-05-14,349.7822
2019-05-13,352.6255
2019-05-10,357.3385
2019-05-09,359.3222
2019-05-08,361.8646
2019-05-07,364.1982
2019-05-06,367.5973
2019-05-03,368.6330
2019-05-02,368.8439
2019-05-01,369.2449
2019-04-30,369.5181
2019-04-29,369.6588
2019-04-26,369.5355
2019-04-25,369.0072
2019-04-24,367.9253
2019-04-23,368.1960
2019-04-22,368.8394
2019-04-18,369.3762
2019-04-17,368.9688
2019-04-16,369.0243
2019-04-15,368.1806
2019-04-12,368.5081
2019-04-11,368.0011
2019-04-10,369.4389
2019-04-09,372.3293
2019-04-08,374.9721
2019-04-05,377.0128
2019-04-04,375.7283
2019-04-03,373.3054
2019-04-02,372.7575
2019-04-01,370.7835
2019-03-29,368.1993
2019-03-28,367.2374
2019-03-27,367.5766
2019-03-26,368.0412
2019-03-25,369.4402
2019-03-22,371.1328
2019-03-21,375.0008
2019-03-20,377.4429
2019-03-19,379.6767
2019-03-18,382.9994
2019-03-15,387.3101
2019-03-14,391.1224
2019-03-13,397.0169
2019-03-12,403.3877
2019-03-11,411.5499
2019-03-08,416.1866
2019-03-07,416.9637
2019-03-06,417.9092
2019-03-05,418.6524
2019-03-04,418.3323
2019-03-01,417.3832
2019-02-28,414.5022
2019-02-27,411.1241
2019-02-26,407.9764
2019-02-25,406.0110
2019-02-22,403.5871
2019-02-21,401.2366
2019-02-20,399.7681
2019-02-19,397.1115
2019-02-15,395.0128
2019-02-14,392.0765
2019-02-13,390.2566
2019-02-12,387.8674
2019-02-11,384.9168
2019-02-08,382.7799
2019-02-07,379.9597
2019-02-06,376.4564
2019-02-05,371.3357
2019-02-04,365.2779
2019-02-01,360.7200
2019-01-31,357.2159
2019-01-30,353.3240
2019-01-29,348.1137
2019-01-28,346.6713
2019-01-25,345.3274
2019-01-24,343.4191
2019-01-23,342.3674
2019-01-22,341.0085
2019-01-18,339.5009
2019-01-17,336.1834
2019-01-16,333.3467
2019-01-15,331.3976
2019-01-14,328.9766
2019-01-11,326.4235
2019-01-10,322.7546
2019-01-09,318.3330
2019-01-08,314.8248
2019-01-07,311.2497
2019-01-04,309.5621
2019-01-03,307.7220
2019-01-02,308.9669
2018-12-31,307.7006
2018-12-28,306.4359
2018-12-27,306.2116
2018-12-26,305.7734
2018-12-24,305.9310
2018-12-21,310.3929
2018-12-20,313.6026
2018-12-19,315.6900
2018-12-18,316.8377
2018-12-17,316.4027
2018-12-14,318.4473
2018-12-13,320.3804
2018-12-12,321.2920
2018-12-11,322.1427
2018-12-10,324.1888
2018-12-07,325.7566
2018-12-06,328.3488
2018-12-04,329.6426
2018-12-03,328.9349
2018-11-30,324.2995
2018-11-29,321.4845
2018-11-28,318.9509
2018-11-27,317.8107
2018-11-26,319.7579
2018-11-23,322.4985
2018-11-21,326.7204
2018-11-20,330.8008
2018-11-19,335.7060
2018-11-16,341.0015
2018-11-15,344.2324
2018-11-14,346.9677
2018-11-13,349.6306
2018-11-12,351.8508
2018-11-09,352.9405
2018-11-08,351.6141
2018-11-07,349.6842
2018-11-06,347.4242
2018-11-05,345.8550
2018-11-02,344.9023
2018-11-01,344.6471
2018-10-31,343.1917
2018-10-30,343.1775
2018-10-29,344.2243
2018-10-26,348.5818
2018-10-25,348.8176
2018-10-24,348.1384
2018-10-23,349.2687
2018-10-22,351.6390
2018-10-19,353.2614
2018-10-18,355.1840
2018-10-17,356.8697
2018-10-16,357.6080
2018-10-15,357.9193
2018-10-12,360.3139
2018-10-11,362.9762
2018-10-10,366.6600
2018-10-09,369.1505
2018-10-08,368.3317
2018-10-05,367.2600
2018-10-04,365.7997
2018-10-03,363.2582
2018-10-02,359.6554
2018-10-01,356.5267
2018-09-28,353.5797
2018-09-27,352.2112
2018-09-26,351.5081
2018-09-25,351.1560
2018-09-24,350.2527
2018-09-21,348.9853
2018-09-20,346.5249
2018-09-19,344.5431
2018-09-18,342.6024
2018-09-17,340.5829
2018-09-14,339.7526
2018-09-13,337.9123
2018-09-12,336.5961
2018-09-11,335.4280
2018-09-10,335.7543
2018-09-07,336.8818
2018-09-06,336.6650
2018-09-05,335.9722
2018-09-04,336.1121
2018-08-31,336.3755
2018-08-30,337.4411
2018-08-29,337.8602
2018-08-28,337.6651
2018-08-27,337.2075
2018-08-24,336.1043
2018-08-23,335.6932
2018-08-22,335.5991
2018-08-21,334.9359
2018-08-20,333.3215
2018-08-17,331.9997
2018-08-16,331.3170
2018-08-15,330.5728
2018-08-14,332.7200
2018-08-13,333.7579
2018-08-10,335.1942
2018-08-09,336.7239
2018-08-08,337.6671
2018-08-07,338.3172
2018-08-06,338.4744
2018-08-03,339.5628
2018-08-02,340.4931
2018-08-01,341.3541
2018-07-31,341.7585
2018-07-30,341.4955
2018-07-27,342.2948
2018-07-26,341.2206
2018-07-25,340.1921
2018-07-24,339.6623
2018-07-23,338.5121
2018-07-20,338.1757
2018-07-19,337.4160
2018-07-18,336.3955
2018-07-17,334.1002
2018-07-16,332.0113
2018-07-13,329.6250
2018-07-12,327.8442
2018-07-11,326.6858
2018-07-10,326.4314
2018-07-09,324.7174
2018-07-06,323.7432
2018-07-05,324.1097
2018-07-03,324.8699
2018-07-02,325.8525
2018-06-29,326.3797
2018-06-28,327.1460
2018-06-27,328.2666
2018-06-26,330.6692
2018-06-25,333.2892
2018-06-22,336.5128
2018-06-21,338.8037
2018-06-20,341.8710
2018-06-19,344.5440
2018-06-18,348.1469
2018-06-15,349.6372
2018-06-14,350.7871
2018-06-13,351.2215
2018-06-12,351.4465
2018-06-11,350.2735
2018-06-08,348.7713
2018-06-07,347.2434
2018-06-06,345.5834
2018-06-05,342.9064
2018-06-04,342.0857
2018-06-01,340.9479
2018-05-31,340.4149
2018-05-30,340.7389
2018-05-29,339.8451
2018-05-25,339.9739
2018-05-24,338.5037
2018-05-23,336.9399
2018-05-22,334.9837
2018-05-21,333.4890
2018-05-18,329.7585
2018-05-17,327.9132
2018-05-16,327.1744
2018-05-15,326.9495
2018-05-14,326.4286
2018-05-11,325.2636
2018-05-10,324.2953
